step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
393,DEBIT,15723.51,C1594733801,3792.0,0.0,C394879445,3777402.26,3793125.77,0,0
228,CASH_OUT,202048.4,C539087675,0.0,0.0,C1321302342,246749.2,448797.61,0,0
138,PAYMENT,4760.35,C562436207,0.0,0.0,M306393050,0.0,0.0,0,0
41,PAYMENT,13729.42,C823701392,30607.0,16877.58,M1069330391,0.0,0.0,0,0
139,CASH_OUT,328740.47,C1366090324,19422.0,0.0,C936353109,1574939.1,1903679.58,0,0
353,CASH_IN,195928.05,C1500030255,3008410.46,3204338.51,C899673855,443176.87,247248.81,0,0
165,CASH_OUT,223812.44,C1615580931,0.0,0.0,C251224123,771519.06,995331.5,0,0
187,CASH_IN,225209.37,C573956283,16640022.15,16865231.52,C2138306512,1164561.93,939352.56,0,0
163,CASH_OUT,124072.57,C1498919312,0.0,0.0,C1313534832,13006360.32,13130432.89,0,0
307,PAYMENT,2449.58,C1216834057,20495.0,18045.42,M124667670,0.0,0.0,0,0
393,CASH_IN,330165.03,C404823395,2523801.96,2853966.99,C1498022215,2013539.38,1683374.36,0,0
138,PAYMENT,2201.17,C1786762545,517367.0,515165.83,M2026254273,0.0,0.0,0,0
283,TRANSFER,36973901.85,C1041279319,0.0,0.0,C1512993148,56605084.67,93578986.52,0,0
260,CASH_OUT,106468.04,C880069104,0.0,0.0,C1516991354,1488274.82,1594742.86,0,0
402,CASH_IN,275083.08,C749169634,6793748.36,7068831.44,C843539037,1112736.36,837653.28,0,0
406,CASH_IN,38994.41,C658220523,535342.56,574336.97,C91333546,1639119.16,1600124.75,0,0
376,CASH_OUT,111242.73,C514388354,84295.0,0.0,C1595664782,3254814.95,3366057.68,0,0
301,PAYMENT,10578.87,C359604296,0.0,0.0,M1939278423,0.0,0.0,0,0
351,CASH_IN,305280.32,C1394508566,109482.74,414763.06,C1430471586,1210082.21,904801.89,0,0
186,PAYMENT,3066.56,C1462396084,3430.0,363.44,M1233880114,0.0,0.0,0,0
34,CASH_OUT,93511.42,C1694367340,0.0,0.0,C1999611424,992317.36,1085828.78,0,0
399,CASH_OUT,51106.22,C181115441,62500.1,11393.88,C517288149,333228.83,384335.05,0,0
203,CASH_OUT,380474.08,C1338678001,0.0,0.0,C563095973,4179349.59,5176827.96,0,0
349,CASH_OUT,687830.44,C1415182884,0.0,0.0,C428403469,2978389.52,3666219.96,0,0
33,TRANSFER,133850.17,C1480096584,0.0,0.0,C2101652614,1576070.79,1709920.96,0,0
155,CASH_IN,284114.68,C2056036061,101.0,284215.68,C1387098671,0.0,0.0,0,0
12,CASH_OUT,120739.05,C233410494,0.0,0.0,C779894845,553805.82,1050076.01,0,0
327,CASH_OUT,211245.76,C1355776071,0.0,0.0,C1307973535,1339029.56,1550275.31,0,0
253,CASH_OUT,355375.51,C1425231111,605431.0,250055.49,C898789183,2854393.23,3209768.74,0,0
206,PAYMENT,693.5,C1708824859,756.0,62.5,M723457047,0.0,0.0,0,0
259,CASH_OUT,186235.66,C708622522,0.0,0.0,C787538063,588559.56,774795.23,0,0
377,CASH_OUT,316636.45,C967603956,0.0,0.0,C732077422,636637.58,953274.03,0,0
349,CASH_OUT,150314.82,C1253866613,0.0,0.0,C1830145397,1213240.58,1363555.4,0,0
408,PAYMENT,13566.69,C1974367921,1197.0,0.0,M1860110086,0.0,0.0,0,0
165,CASH_IN,329537.33,C33812514,896.0,330433.33,C80957377,449981.96,120444.63,0,0
372,CASH_IN,69455.33,C2100937598,5519406.22,5588861.55,C180574996,400507.1,331051.77,0,0
40,CASH_OUT,378016.65,C1769381415,46619.0,0.0,C163986528,576076.76,954093.41,0,0
303,TRANSFER,454683.89,C2121818553,1027.0,0.0,C1306864851,496080.69,950764.58,0,0
201,PAYMENT,8444.03,C1502610945,0.0,0.0,M162970085,0.0,0.0,0,0
297,CASH_OUT,602388.88,C1741824643,0.0,0.0,C98477312,6044767.11,6647155.99,0,0
393,PAYMENT,59762.69,C1063082933,280670.27,220907.58,M569883790,0.0,0.0,0,0
159,TRANSFER,117622.85,C396036374,364799.52,247176.67,C1651878856,452250.76,569873.61,0,0
345,CASH_OUT,209969.83,C1073750450,19012.0,0.0,C133841926,0.0,209969.83,0,0
205,CASH_OUT,82546.29,C1277855334,352792.14,270245.85,C30420733,160314.08,242860.37,0,0
141,PAYMENT,8325.55,C910781191,0.0,0.0,M587509909,0.0,0.0,0,0
379,PAYMENT,8713.28,C1438408955,223203.57,214490.29,M122870422,0.0,0.0,0,0
380,PAYMENT,2733.15,C963988428,29231.38,26498.23,M1567268712,0.0,0.0,0,0
182,CASH_OUT,32586.79,C653654103,0.0,0.0,C1151706143,5389228.97,5280506.37,0,0
354,TRANSFER,1003296.62,C2055560320,0.0,0.0,C966043068,1931052.88,2934349.5,0,0
209,PAYMENT,9315.93,C2013607696,50772.0,41456.07,M713168258,0.0,0.0,0,0
207,PAYMENT,15443.39,C984870111,10161.0,0.0,M503913861,0.0,0.0,0,0
354,PAYMENT,18115.08,C1078088098,39872.0,21756.92,M1512440697,0.0,0.0,0,0
692,TRANSFER,872667.57,C1669286964,0.0,0.0,C1272396681,990877.47,1863545.04,0,0
281,PAYMENT,1479.25,C1788993011,9162.0,7682.75,M1555008442,0.0,0.0,0,0
376,CASH_IN,3495.49,C1290568934,53588.0,57083.49,C1150259607,163603.01,160107.52,0,0
183,PAYMENT,4484.75,C256529115,546782.16,542297.41,M1788877343,0.0,0.0,0,0
307,CASH_IN,17524.01,C1001822857,3578881.16,3596405.18,C1923633483,736405.6,718881.58,0,0
161,CASH_OUT,180194.21,C1404930079,30858.0,0.0,C657013386,10208.16,190402.37,0,0
131,CASH_OUT,57265.71,C303275527,0.0,0.0,C423399505,719237.48,776503.19,0,0
230,PAYMENT,23592.88,C702053367,0.0,0.0,M1661208564,0.0,0.0,0,0
188,CASH_OUT,278564.65,C810685300,333223.83,54659.18,C1000888368,634751.15,913315.79,0,0
48,PAYMENT,4698.24,C441950243,19439.0,14740.76,M1308186177,0.0,0.0,0,0
158,TRANSFER,266833.06,C1870900354,2277.0,0.0,C1273128809,2797701.64,3064534.7,0,0
277,CASH_OUT,254523.21,C1795426737,0.0,0.0,C1877711562,793371.46,1047894.67,0,0
230,CASH_OUT,23177.46,C1722958208,9969.0,0.0,C576942108,0.0,23177.46,0,0
159,CASH_OUT,182025.14,C852638574,261536.0,79510.86,C794086051,0.0,182025.14,0,0
332,CASH_IN,192696.19,C1486349996,16287213.88,16479910.07,C1117140000,4225003.56,4032307.37,0,0
208,CASH_IN,18453.7,C787012839,407317.0,425770.7,C766694712,483718.32,465264.62,0,0
25,PAYMENT,1949.59,C125995068,0.0,0.0,M854396497,0.0,0.0,0,0
213,CASH_OUT,190676.2,C1582603793,11388.0,0.0,C824915807,0.0,190676.2,0,0
43,CASH_OUT,147812.81,C1140133495,8536.0,0.0,C980825251,0.0,147812.81,0,0
6,PAYMENT,2908.53,C1991656106,11628.0,8719.47,M699787227,0.0,0.0,0,0
209,PAYMENT,5430.82,C787458614,1240.0,0.0,M1509956808,0.0,0.0,0,0
402,PAYMENT,10575.03,C319276072,18948.0,8372.97,M1647861031,0.0,0.0,0,0
15,PAYMENT,10010.74,C460216220,139006.84,128996.11,M396633355,0.0,0.0,0,0
311,CASH_IN,238922.81,C167276310,3455829.92,3694752.72,C1882104862,490828.72,251905.92,0,0
311,CASH_OUT,12917.21,C957944412,0.0,0.0,C2102581242,364519.57,377436.78,0,0
186,CASH_OUT,227675.41,C1266103256,0.0,0.0,C1048418719,488916.57,716591.98,0,0
377,CASH_OUT,134864.26,C557881215,0.0,0.0,C1105088910,4048402.31,4183266.57,0,0
42,CASH_IN,353041.56,C2063901074,627300.92,980342.49,C2090816448,1452146.25,1099104.68,0,0
381,CASH_OUT,66419.41,C1490568765,99119.0,32699.59,C132842774,0.0,66419.41,0,0
132,PAYMENT,4656.73,C1128239026,0.0,0.0,M1079693847,0.0,0.0,0,0
353,PAYMENT,1061.97,C1383890720,689595.82,688533.84,M1572052605,0.0,0.0,0,0
203,CASH_IN,142582.39,C1160240140,2021315.53,2163897.93,C178235470,164448.82,21866.43,0,0
373,CASH_IN,339652.19,C1019841422,11872631.87,12212284.06,C830823282,613129.04,273476.85,0,0
298,CASH_IN,191056.55,C552988020,2163541.26,2354597.81,C734159745,9688622.07,9497565.52,0,0
183,CASH_OUT,244913.62,C459285102,9871.0,0.0,C2052517026,685159.83,930073.45,0,0
406,PAYMENT,1229.84,C1649385322,99798.0,98568.16,M2007238752,0.0,0.0,0,0
370,CASH_IN,24276.33,C113379074,5109920.52,5134196.85,C296616766,1770461.35,1746185.03,0,0
277,PAYMENT,8754.22,C460608660,0.0,0.0,M465255386,0.0,0.0,0,0
354,CASH_OUT,79138.69,C1299745016,0.0,0.0,C820379266,200813.24,279951.93,0,0
252,CASH_OUT,227521.99,C775202154,0.0,0.0,C2137699878,822690.43,1050212.41,0,0
231,PAYMENT,3030.39,C1965329023,354757.0,351726.61,M1153944676,0.0,0.0,0,0
376,PAYMENT,20776.97,C1262509184,0.0,0.0,M184510865,0.0,0.0,0,0
331,PAYMENT,1590.6,C1519350741,21335.0,19744.4,M1450788399,0.0,0.0,0,0
552,CASH_IN,3161.24,C22500134,2676838.03,2679999.27,C2144907049,674593.07,671431.83,0,0
264,TRANSFER,224842.98,C166277395,60136.0,0.0,C115095474,0.0,224842.98,0,0
43,CASH_IN,290302.41,C1352129801,0.0,290302.41,C2074095780,25322.88,0.0,0,0
325,PAYMENT,389.08,C650083549,523738.76,523349.68,M1451603189,0.0,0.0,0,0
357,CASH_OUT,666606.43,C1351893891,0.0,0.0,C1541464855,965022.94,1631629.38,0,0
426,PAYMENT,20556.74,C1501253443,0.0,0.0,M16002195,0.0,0.0,0,0
311,CASH_OUT,171167.86,C170141438,0.0,0.0,C308484865,2605289.62,2776457.48,0,0
165,PAYMENT,17263.58,C769435175,0.0,0.0,M2099798954,0.0,0.0,0,0
306,TRANSFER,132358.3,C872532569,0.0,0.0,C1573785234,159097.59,291455.89,0,0
213,CASH_OUT,110274.16,C298064245,5313.0,0.0,C469399407,0.0,110274.16,0,0
525,CASH_IN,223008.75,C1788119588,470413.24,693421.99,C2077514615,3549679.68,3326670.92,0,0
33,CASH_IN,113693.86,C2144958733,2818260.95,2931954.81,C301268219,2264136.66,2150442.79,0,0
297,PAYMENT,27498.31,C51452306,0.0,0.0,M1234092783,0.0,0.0,0,0
596,CASH_OUT,165891.23,C797907268,0.0,0.0,C1446178947,192728.39,358619.62,0,0
426,CASH_OUT,80311.7,C920274086,62907.0,0.0,C2028123102,1155109.06,1235420.76,0,0
274,CASH_OUT,51059.71,C518953192,0.0,0.0,C1334701081,3164105.1,3215164.82,0,0
451,CASH_OUT,88483.29,C1166004812,90439.0,1955.71,C425835413,0.0,88483.29,0,0
93,CASH_IN,534546.76,C568685768,3181828.98,3716375.74,C1311439768,1414621.46,880074.7,0,0
371,TRANSFER,924405.44,C626479634,0.0,0.0,C587508115,7710692.38,8635097.82,0,0
158,PAYMENT,26892.3,C1451957324,0.0,0.0,M2028038043,0.0,0.0,0,0
299,PAYMENT,34243.58,C920072053,300302.81,266059.23,M39591665,0.0,0.0,0,0
133,CASH_OUT,335471.13,C1247984437,0.0,0.0,C679255095,365785.9,701257.03,0,0
396,PAYMENT,9833.7,C2030025431,0.0,0.0,M870362317,0.0,0.0,0,0
163,PAYMENT,4383.93,C933060916,33219.84,28835.91,M1031970825,0.0,0.0,0,0
304,CASH_IN,185528.77,C1195976432,15588063.26,15773592.04,C2120716899,10744080.85,10558552.08,0,0
251,CASH_OUT,230491.9,C831972013,424103.0,193611.1,C2022774611,608258.55,838750.45,0,0
379,PAYMENT,6300.42,C1037292814,79631.48,73331.06,M375483930,0.0,0.0,0,0
181,PAYMENT,7692.58,C1734379943,105707.0,98014.42,M1108284129,0.0,0.0,0,0
500,PAYMENT,6618.2,C920027507,0.0,0.0,M770754699,0.0,0.0,0,0
300,TRANSFER,535008.7,C1643220754,11689.0,0.0,C230825349,176843.18,711851.88,0,0
400,TRANSFER,234616.18,C942463168,0.0,0.0,C1316886622,2007293.62,2241909.8,0,0
378,PAYMENT,11192.23,C1595207686,388411.09,377218.85,M1960485659,0.0,0.0,0,0
297,CASH_OUT,261542.09,C1374603846,30300.0,0.0,C678187216,37165.77,298707.86,0,0
44,CASH_OUT,27102.46,C1040110385,5476.0,0.0,C467888493,0.0,27102.46,0,0
258,PAYMENT,29890.1,C1394048146,499980.0,470089.9,M262688105,0.0,0.0,0,0
163,CASH_OUT,111174.21,C1069744692,0.0,0.0,C2081304233,868786.98,979961.19,0,0
403,CASH_IN,1365.18,C1231880914,5680220.55,5681585.74,C582622077,83879.62,82514.44,0,0
157,CASH_OUT,491489.66,C287599348,16795.0,0.0,C462562773,3225545.24,3717034.9,0,0
66,CASH_OUT,4631432.03,C2089741901,4631432.03,0.0,C434503423,122727.22,4754159.25,1,0
39,PAYMENT,17540.39,C981652076,5064.0,0.0,M511428195,0.0,0.0,0,0
256,CASH_IN,273587.14,C808222348,39928.0,313515.14,C1860821239,1922996.27,1649409.13,0,0
252,PAYMENT,26416.58,C333345460,11190.0,0.0,M335549147,0.0,0.0,0,0
36,CASH_OUT,277871.44,C1100099781,0.0,0.0,C122436421,432775.37,710646.81,0,0
205,PAYMENT,11237.37,C686504704,68.0,0.0,M1690024480,0.0,0.0,0,0
329,CASH_IN,424507.29,C2063980563,425428.0,849935.29,C288714505,80914.6,0.0,0,0
282,PAYMENT,11630.63,C803865898,76890.0,65259.37,M1809113454,0.0,0.0,0,0
41,CASH_OUT,302667.75,C1690300778,651976.51,349308.76,C2118458910,2625664.21,2928331.96,0,0
371,CASH_OUT,200834.58,C994301569,0.0,0.0,C1893754096,450623.21,651457.79,0,0
235,CASH_OUT,161579.85,C528120126,42236.0,0.0,C640303636,168876.15,330456.01,0,0
278,TRANSFER,365927.06,C1415460861,15900.0,0.0,C1985217913,0.0,365927.06,0,0
283,CASH_IN,477343.05,C1803047581,2385677.51,2863020.56,C2016819232,1918091.68,1440748.63,0,0
416,CASH_OUT,109163.45,C1585550381,0.0,0.0,C1771066394,234967.05,344130.5,0,0
284,CASH_IN,1574.92,C1035684714,4737662.59,4739237.51,C626443662,4606261.99,4604687.07,0,0
135,CASH_IN,222820.87,C472553795,973646.79,1196467.66,C1867332127,3703969.91,3481149.05,0,0
252,PAYMENT,7896.09,C712804902,7311.0,0.0,M301752882,0.0,0.0,0,0
377,PAYMENT,12648.25,C1156812607,0.0,0.0,M1616104489,0.0,0.0,0,0
256,PAYMENT,3067.12,C697988179,239851.55,236784.44,M2019500507,0.0,0.0,0,0
16,TRANSFER,415722.06,C286538429,7050.0,0.0,C936493699,185169.95,600892.01,0,0
15,PAYMENT,571.97,C452519852,86721.27,86149.3,M1283660472,0.0,0.0,0,0
235,CASH_OUT,199760.59,C1134016844,0.0,0.0,C134203156,1659653.43,1859414.02,0,0
399,CASH_OUT,104384.93,C466018882,0.0,0.0,C1416245998,264878.3,369263.23,0,0
379,PAYMENT,11886.58,C115472453,43874.84,31988.26,M1397645125,0.0,0.0,0,0
333,TRANSFER,1761689.74,C100301497,0.0,0.0,C1543854391,6576533.79,8338223.53,0,0
378,CASH_IN,134777.43,C924107531,4331749.81,4466527.24,C1555364602,171697.48,36920.06,0,0
374,PAYMENT,27337.97,C1326356107,105386.0,78048.03,M1914589370,0.0,0.0,0,0
202,CASH_IN,76611.02,C26433605,6852560.15,6929171.17,C1716075459,952773.18,876162.16,0,0
275,PAYMENT,4761.81,C1598270474,72112.0,67350.19,M757669038,0.0,0.0,0,0
154,CASH_IN,14231.12,C1267868912,50448.0,64679.12,C1217047064,653421.97,551109.41,0,0
349,PAYMENT,60433.71,C89960542,1019.0,0.0,M1986978467,0.0,0.0,0,0
252,PAYMENT,11058.01,C519323142,0.0,0.0,M1918073151,0.0,0.0,0,0
157,CASH_OUT,122969.0,C2036839135,27747.0,0.0,C1564549925,68792.58,360987.16,0,0
188,PAYMENT,14660.38,C262014844,0.0,0.0,M493839009,0.0,0.0,0,0
179,CASH_IN,21099.89,C892057789,19438188.41,19459288.3,C294675660,49650.23,28550.34,0,0
688,PAYMENT,2852.58,C1343268693,0.0,0.0,M31435060,0.0,0.0,0,0
352,CASH_OUT,170633.82,C1653713046,21515.0,0.0,C868688792,0.0,170633.82,0,0
563,CASH_IN,11466.97,C1748431639,2946171.53,2957638.5,C1393580597,1881924.95,1870457.98,0,0
133,CASH_OUT,91869.55,C977626296,0.0,0.0,C702393884,2596634.51,2688504.06,0,0
177,PAYMENT,4241.84,C532429262,21859.0,17617.16,M657891430,0.0,0.0,0,0
153,CASH_OUT,86304.63,C769317692,18344.0,0.0,C199582211,0.0,86304.63,0,0
178,PAYMENT,7121.56,C1714798085,15050.92,7929.36,M661416992,0.0,0.0,0,0
19,PAYMENT,10756.21,C1298524712,0.0,0.0,M1895216879,0.0,0.0,0,0
204,CASH_OUT,346093.49,C1030990554,221207.0,0.0,C982700992,35534.85,381628.34,0,0
373,CASH_OUT,76914.15,C807555805,14826.0,0.0,C944756068,4021089.86,4098004.01,0,0
283,CASH_IN,644897.16,C677869209,5144439.68,5789336.84,C299533290,1414871.25,798644.94,0,0
210,CASH_IN,41397.41,C1808172571,2335862.55,2377259.96,C1694040030,120073.63,78676.22,0,0
134,CASH_OUT,52879.08,C115949027,106612.0,53732.92,C690524047,227185.48,280064.56,0,0
154,PAYMENT,25664.62,C1100516241,0.0,0.0,M1830436521,0.0,0.0,0,0
311,PAYMENT,30129.83,C281560268,8041.0,0.0,M985753692,0.0,0.0,0,0
34,TRANSFER,193126.68,C21489091,0.0,0.0,C453898501,3578927.86,3772054.54,0,0
187,CASH_OUT,66820.8,C905533541,0.0,0.0,C1454619289,1995991.62,2062812.42,0,0
346,PAYMENT,47729.38,C1357558946,0.0,0.0,M697251807,0.0,0.0,0,0
237,PAYMENT,15536.84,C305730383,92300.0,76763.16,M818779099,0.0,0.0,0,0
345,CASH_OUT,206548.04,C1473539648,598.0,0.0,C1670491189,6852096.46,7058644.5,0,0
230,CASH_OUT,86795.54,C792103786,0.0,0.0,C944296674,508928.59,595724.14,0,0
321,CASH_IN,115289.37,C871705330,204314.0,319603.37,C2049873035,0.0,0.0,0,0
308,CASH_IN,211290.08,C1311110848,8606506.15,8817796.23,C221979128,1793879.89,1582589.81,0,0
202,PAYMENT,8458.19,C304791587,361939.0,353480.81,M924170224,0.0,0.0,0,0
360,PAYMENT,1730.52,C622399706,242596.0,240865.48,M1968270110,0.0,0.0,0,0
202,CASH_OUT,274979.62,C2002604566,0.0,0.0,C260160437,381650.89,656630.5,0,0
18,CASH_OUT,124908.27,C1527813260,20514.0,0.0,C1758954742,0.0,124908.27,0,0
332,CASH_OUT,75483.71,C1243815527,0.0,0.0,C1415272739,145711.03,221194.74,0,0
351,CASH_OUT,329716.34,C1156785548,0.0,0.0,C291074729,1016638.38,1346354.72,0,0
357,CASH_OUT,406374.25,C1340262501,0.0,0.0,C1945406258,768193.34,1174567.59,0,0
688,PAYMENT,20133.01,C653814885,9112.0,0.0,M1779502884,0.0,0.0,0,0
237,CASH_OUT,117097.38,C290425549,39967.0,0.0,C1938033256,0.0,117097.38,0,0
304,PAYMENT,58831.38,C1203680663,355119.19,296287.8,M679459644,0.0,0.0,0,0
167,TRANSFER,260696.48,C843182967,0.0,0.0,C1114436169,1491410.86,1752107.35,0,0
19,CASH_OUT,319342.52,C630625765,0.0,0.0,C671130668,824723.56,1144066.08,0,0
310,TRANSFER,7358052.5,C981612685,0.0,0.0,C382157823,7908929.72,15266982.22,0,0
178,PAYMENT,1457.55,C1096097873,391.0,0.0,M1409824534,0.0,0.0,0,0
378,CASH_OUT,98450.19,C2137985081,14813.0,0.0,C443097160,0.0,98450.19,0,0
212,TRANSFER,404903.43,C817692351,0.0,0.0,C1203877885,3914232.6,4319136.04,0,0
154,TRANSFER,774478.71,C556535367,30039.0,0.0,C2073441574,3078977.69,3853456.4,0,0
8,PAYMENT,7699.58,C182404452,102056.0,94356.42,M445963642,0.0,0.0,0,0
235,PAYMENT,12847.39,C1540239986,58231.52,45384.14,M450879619,0.0,0.0,0,0
206,CASH_IN,138646.21,C451347888,6508776.63,6647422.84,C232347582,336830.59,198184.37,0,0
40,CASH_OUT,45716.08,C813052771,12313.0,0.0,C458812700,0.0,45716.08,0,0
12,CASH_OUT,430112.95,C600407401,67837.32,0.0,C1660926430,1898142.23,3056560.55,0,0
154,CASH_OUT,6179.65,C14784841,0.0,0.0,C605440398,4120684.38,4126864.03,0,0
181,CASH_OUT,269230.12,C13681041,14991.0,0.0,C2099564893,0.0,269230.12,0,0
398,CASH_OUT,75330.66,C1304676203,20066.0,0.0,C553105075,1094458.75,1169789.41,0,0
185,PAYMENT,12848.5,C1200084313,571.0,0.0,M1340344401,0.0,0.0,0,0
189,TRANSFER,1196735.14,C399592233,0.0,0.0,C551495160,11361304.53,12558039.67,0,0
17,CASH_IN,57579.5,C1793755908,402437.0,460016.5,C859977819,30180.39,0.0,0,0
204,PAYMENT,26331.05,C361019657,0.0,0.0,M435828601,0.0,0.0,0,0
43,CASH_OUT,100448.05,C685812478,80343.0,0.0,C2059445748,17887.35,118335.4,0,0
35,CASH_OUT,127022.9,C1899975541,0.0,0.0,C1755085731,241181.19,368204.09,0,0
18,PAYMENT,1703.48,C252669908,129127.79,127424.31,M67907448,0.0,0.0,0,0
332,PAYMENT,727.06,C914175568,11003.0,10275.94,M1170702006,0.0,0.0,0,0
397,PAYMENT,69.53,C1559208579,0.0,0.0,M1514970093,0.0,0.0,0,0
403,PAYMENT,21132.45,C750352652,42219.0,21086.55,M1945920877,0.0,0.0,0,0
16,PAYMENT,10819.06,C266192974,15376.0,4556.94,M1221739653,0.0,0.0,0,0
205,CASH_IN,19586.18,C409647825,781197.26,800783.44,C692375315,1219250.2,1199664.02,0,0
164,PAYMENT,31319.42,C1032191060,13545.55,0.0,M553516874,0.0,0.0,0,0
141,CASH_OUT,106802.05,C1731191473,5558.0,0.0,C136934937,17741705.52,17848507.57,0,0
326,CASH_OUT,10556.66,C2083867463,0.0,0.0,C1403736312,15685.61,26242.27,0,0
307,CASH_OUT,19859.61,C1862361356,246025.0,226165.39,C1118869548,115918.86,135778.47,0,0
644,PAYMENT,26088.87,C9386934,0.0,0.0,M265340793,0.0,0.0,0,0
163,CASH_OUT,34428.56,C1718879780,135.0,0.0,C358978572,2246676.41,2281104.96,0,0
39,PAYMENT,18505.43,C2024556473,10813.0,0.0,M2001024819,0.0,0.0,0,0
236,CASH_OUT,51012.91,C273080398,0.0,0.0,C984804602,611256.07,662268.98,0,0
185,CASH_IN,212941.94,C1965124305,759172.26,972114.21,C539547440,2900136.13,2687194.19,0,0
162,TRANSFER,737483.85,C955924264,0.0,0.0,C1456494083,10625098.73,11362582.59,0,0
10,CASH_IN,71395.35,C1831297288,1283225.15,1354620.49,C424954008,7822389.97,7989150.19,0,0
15,CASH_OUT,21446.86,C110792513,0.0,0.0,C350888235,1922881.15,2849059.35,0,0
134,PAYMENT,2265.68,C1632308030,0.0,0.0,M187693998,0.0,0.0,0,0
210,CASH_OUT,13674.42,C1928011144,50955.0,37280.58,C139401473,0.0,13674.42,0,0
181,CASH_OUT,184037.53,C1858214712,0.0,0.0,C1611986207,2461711.09,2645748.62,0,0
408,PAYMENT,3127.48,C893847931,0.0,0.0,M274656194,0.0,0.0,0,0
37,CASH_IN,169420.66,C1312405588,23034.0,192454.66,C143485864,227430.66,58010.0,0,0
230,CASH_OUT,403030.5,C1664669865,2012.0,0.0,C712437195,1842443.26,2245473.76,0,0
304,CASH_IN,277539.43,C281177066,8647.0,286186.43,C929209650,1643002.64,1365463.21,0,0
155,PAYMENT,13103.89,C1295864861,94884.05,81780.15,M194000307,0.0,0.0,0,0
41,PAYMENT,12867.38,C1307892702,0.0,0.0,M1491598656,0.0,0.0,0,0
331,CASH_IN,180551.46,C771421119,894033.92,1074585.39,C250611559,557180.96,376629.5,0,0
348,CASH_IN,364560.4,C1541439644,8492853.66,8857414.06,C1983412390,1054051.83,689491.42,0,0
330,CASH_IN,24020.7,C1771690852,21399.0,45419.7,C159601684,1303558.84,1279538.14,0,0
143,CASH_OUT,155440.99,C1437839221,20326.0,0.0,C1211515403,0.0,155440.99,0,0
255,PAYMENT,2859.88,C302041032,236991.48,234131.6,M1978976518,0.0,0.0,0,0
331,CASH_OUT,30490.37,C886321817,5251.0,0.0,C1871867566,62009.38,92499.75,0,0
131,CASH_IN,128872.48,C1000210704,17033597.98,17162470.46,C1427038912,359958.03,231085.55,0,0
154,CASH_IN,72614.76,C504486064,21124.0,93738.76,C2071014880,643099.76,570485.0,0,0
307,CASH_OUT,169900.23,C1369756659,0.0,0.0,C1502867085,2054350.32,2224250.54,0,0
159,CASH_OUT,190410.6,C1074418516,14243.0,0.0,C255092455,0.0,190410.6,0,0
305,CASH_IN,496968.1,C1572828122,69002.0,565970.1,C191183260,0.0,0.0,0,0
300,TRANSFER,2558177.75,C1024888941,0.0,0.0,C1354725727,14581399.4,17139577.16,0,0
282,PAYMENT,10999.79,C353206410,0.0,0.0,M1970767208,0.0,0.0,0,0
178,CASH_IN,148466.64,C1365100026,2939077.76,3087544.41,C2065354400,395120.03,246653.39,0,0
401,CASH_OUT,331975.29,C1511747048,0.0,0.0,C1480960444,1188029.47,1520004.76,0,0
155,CASH_IN,127383.78,C1657170913,7726173.98,7853557.76,C739305263,298423.71,171039.93,0,0
350,CASH_IN,105669.25,C1841560070,10576.0,116245.25,C35130728,0.0,0.0,0,0
524,PAYMENT,3806.23,C2047029904,0.0,0.0,M113594163,0.0,0.0,0,0
354,PAYMENT,399.6,C240944775,0.0,0.0,M1714939704,0.0,0.0,0,0
348,PAYMENT,18037.35,C1993344013,0.0,0.0,M1556003388,0.0,0.0,0,0
326,CASH_OUT,68636.46,C1500313388,0.0,0.0,C70607760,2726216.22,2794852.68,0,0
403,CASH_OUT,194771.04,C712072867,0.0,0.0,C20547782,3575642.1,3770413.14,0,0
351,CASH_OUT,40813.12,C1804162173,10112.0,0.0,C24208042,507779.8,548592.92,0,0
260,CASH_IN,419748.64,C1600526767,2267760.82,2687509.46,C536127678,2673992.09,2338986.26,0,0
251,PAYMENT,4505.66,C575490243,0.0,0.0,M984256375,0.0,0.0,0,0
397,TRANSFER,2339272.82,C625798255,202865.0,0.0,C1407560474,0.0,2339272.82,0,0
207,TRANSFER,696682.54,C2141609053,8317.0,0.0,C238579833,25367.68,722050.22,0,0
15,PAYMENT,378.35,C1977835865,178213.26,177834.91,M714660127,0.0,0.0,0,0
178,PAYMENT,19840.14,C168863580,0.0,0.0,M1989105260,0.0,0.0,0,0
332,TRANSFER,69071.67,C1763412808,236581.02,167509.36,C83191104,93825.19,162896.85,0,0
163,CASH_OUT,61894.24,C552776932,102507.0,40612.76,C687695017,0.0,61894.24,0,0
349,PAYMENT,3278.52,C340800607,165054.0,161775.48,M1082832386,0.0,0.0,0,0
307,CASH_OUT,60035.22,C984421812,20481.0,0.0,C504565048,304198.98,364234.19,0,0
485,TRANSFER,2755588.11,C600644430,2755588.11,0.0,C1183535106,0.0,0.0,1,0
352,PAYMENT,4025.71,C950246068,99460.0,95434.29,M1491189795,0.0,0.0,0,0
596,PAYMENT,8512.44,C1327571086,19967.0,11454.56,M1378478520,0.0,0.0,0,0
234,TRANSFER,395001.76,C448566302,0.0,0.0,C1811410702,931611.73,1326613.49,0,0
9,CASH_OUT,14970.65,C1322738416,0.0,0.0,C243583341,50281.0,109227.1,0,0
